code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
681665ee-169c-4498-b24e-fa3c5f23eff0_MALDI1,MIX!Streptococcus vestibularis,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbcd0f48-3dde-4cb0-aaa8-2651a64d306f_MALDI1,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567c67e-9ce2-46a5-a7b1-cd8a44bc7fb7_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5248977-b666-44e5-8efa-1b7c459e66ea_MALDI1,MIX!Facklamia hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446469b-eeb9-40c3-b161-fe1bf5e3f732_MALDI1,MIX!Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
edb234bd-005d-44ad-bc2b-8dde1ea9f450_MALDI1,MIX!Lactobacillus salivarius,,,,,,,,,,,,,,,,,,,,,,,,,,,
909342bb-5ab3-4759-9637-ad42782a42ce_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8350b60-5b5d-4728-818e-2eba9d0565af_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
e55f927d-1f84-4147-8cca-633c39de415c_MALDI1,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
71b434a7-b172-4799-ad9e-e45062329527_MALDI1,MIX!Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa9617ea-cefa-4ead-83e6-6913d9527dff_MALDI1,MIX!Neisseria meningitidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
15344b2e-5bd2-4309-9359-bb394b187616_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c942d28-8073-4523-95a3-f864cf1d0bcc_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,R,R,R,R,I,-,-,-,-,-,S,-,R,S
3d7d0186-8dfb-4544-9421-87da1d15203c_MALDI1,MIX!Streptococcus canis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be4f543-a678-4db4-9f92-e74b76a48d28_MALDI1,MIX!Aggregatibacter aphrophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fc749d3-4651-4ca6-9fb4-4fc62e4985e7_MALDI1,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
61112a88-0792-4c69-ab03-4177ab3fe59a_MALDI1,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
f98fddcd-defe-4b46-9929-6a8cad27eb68_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e8a4722-c274-46f9-b940-3b34ad353476_MALDI1,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,R
d5797783-ffa6-4785-bafb-c110f652684c_MALDI1,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,R
fda9e844-63fd-4a0c-bd73-ab04349012ed_MALDI1,MIX!Achromobacter insolitus,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,R,S
7cf0efff-0976-4b1d-8a62-1f10cafef236_MALDI1,MIX!Enterococcus avium,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8e51f5f4-b8f1-42d5-ba76-c5672f5a4583_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f17f9e1c-63dd-4c9f-b52f-6e53cad97e34_MALDI1,MIX!Enterococcus avium,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff05c565-4b66-44f6-b06c-29a138699a87_MALDI1,MIX!Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b2987c2-477f-4d37-95b9-62e9037c6821_MALDI1,MIX!Enterobacter asburiae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,R,S,-,S,S
40fcf445-7a31-45db-99c0-860ea1905b61_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
455f383b-03f3-4e0d-a5d3-b64f85d56e0c_MALDI1,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290482b-cd17-4196-b157-9994695fc4cb_MALDI1,MIX!Acinetobacter pittii,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,S,-,-,-
3829c4b0-551b-4f08-aa91-8ecac182eca2_MALDI1,MIX!Gemella morbillorum,-,-,-,-,-,S,-,-,S,R,-,-,-,-,-,-,S,-,S,I,-,-,-,-,S,-,-
625fa9f2-9a6d-4acd-982b-b79b03542541_MALDI1,MIX!Staphylococcus lugdunensis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
ac7972d8-9964-4b60-8245-c72923c68858_MALDI1,MIX!Aggregatibacter segnis,,,,,,,,,,,,,,,,,,,,,,,,,,,
fef11d0a-17a9-4ec5-b2b5-e9cb04545212_MALDI1,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
18fc1323-67f0-491d-b36f-28b2c0f26988_MALDI1,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
017f5016-04c9-47db-84e6-24f320a7b786_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7209911-a1a9-489b-9304-97a7b06cc3df_MALDI1,MIX!Aggregatibacter segnis,,,,,,,,,,,,,,,,,,,,,,,,,,,
426dc603-ab16-4e68-ba9b-a9b071868603_MALDI1,MIX!Olsenella uli,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0d5cf43-4c92-4c0f-b108-3faf8eb7bde2_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
490c6d90-81dd-41ec-9aba-ed76c515e3cb_MALDI1,MIX!Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
98d275f1-70ac-4699-b9b0-920cbbf4867f_MALDI1,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
03442893-5f0d-4e5c-a0e5-dd610da78568_MALDI1,MIX!Enterobacter aerogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ebfe58c-4e36-4948-9832-fa2b323fa4c7_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,R,S,R,S,S,-,-,-,-,-,S,-,S,S
72e90063-0c14-437e-b554-a487620ff836_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3df0362-cda4-4c26-8a5f-5aab160fff89_MALDI1,MIX!Streptococcus dysgalactiae,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
2ede1439-7b75-4bd9-a6ec-c708242ffb4f_MALDI1,MIX!Fusobacterium sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bc2d73f-5dfa-4298-a7a2-9344889ed866_MALDI1,MIX!Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc992177-23bb-4859-81c0-60af8ab98397_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
24bfcd68-33b2-4ff7-ae09-6caff8bbbcd3_MALDI1,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec4ef4b-213f-4255-930e-1f9da3df1176_MALDI1,MIX!Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,S,S,S,-,-,-,-,-,S,-,S,S
5524c50c-a80c-46b2-9e01-b6df68cf34ed_MALDI1,MIX!Staphylococcus epidermidis,S,S,S,S,S,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
32ee412b-ed1c-4ecc-872f-e4992588b120_MALDI1,MIX!Staphylococcus lugdunensis,S,S,S,R,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
3e170aab-963f-4a5a-a73e-629d6dc79a81_MALDI1,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd7569f9-4788-4b4c-8c4c-6002e58c9892_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
adee3f4e-0900-49f3-8cad-4b5a08f7f2b3_MALDI1,MIX!Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d06c66-f957-4c06-8cd3-7c6bcec45eb7_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b6859a-4742-4662-8845-696ccc1c2878_MALDI1,MIX!Staphylococcus hominis,R,S,R,S,S,S,R,R,R,S,-,-,-,S,-,R,R,-,S,R,R,-,-,-,S,R,R
87cc2e2d-f036-4469-940d-5738dd24eef3_MALDI1,MIX!Providencia rettgeri,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd6dc48-86d2-4793-9edc-8fe79a1a9c28_MALDI1,MIX!Lactobacillus paracasei,,,,,,,,,,,,,,,,,,,,,,,,,,,
561be0f0-6c55-493c-9f74-fe9ea1a19566_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
47b7eb92-430c-4000-92ec-a3b4cf4ea89e_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
973dc94f-2c01-4cbf-92b1-9eef7efee789_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
44e80c1c-948a-418d-b5d9-cf716b895783_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4da12188-565e-4010-96e3-5d0f2adbf085_MALDI1,MIX!Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c70ac4f-fb01-4ad5-b4c0-b42c9e383e53_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6b73da-6d86-40a6-be93-4213c5e6f386_MALDI1,MIX!Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d888ec2-cee5-47b3-9fee-d555c6f6774e_MALDI1,MIX!Staphylococcus hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
51637427-dd2b-4901-ad74-7ae11a62a852_MALDI1,MIX!Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a93f09-285a-4539-9fff-aed45c5fc86c_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
38fedde3-8959-4002-8cc6-2ed2d3331968_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c26fc75-1e81-4928-9a4b-9385824fa900_MALDI1,MIX!Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
d84a0557-9cb4-42ed-a22a-69705c0f2a16_MALDI1,MIX!Veillonella parvula,,,,,,,,,,,,,,,,,,,,,,,,,,,
edfaadcf-0a01-4ba4-af88-49e2d7342c0f_MALDI1,MIX!Bacteroides fragilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab58fb57-644d-43b1-af36-74b115864a43_MALDI1,MIX!Achromobacter denitrificans,,,,,,,,,,,,,,,,,,,,,,,,,,,
e047e56b-5ed6-40bd-85c5-af69d3b56b20_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
14654ca7-ac68-4b3b-bb9a-0591ccabe43a_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f913c1-7dda-4718-af31-1a8323d0e968_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
928ccb29-fa00-4034-a45d-59189c351c2b_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c422084a-81b5-48ed-828c-af92e9c3402c_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a7b77b-eeda-4191-9c66-4d1639552e32_MALDI1,MIX!Corynebacterium tuberculostearicum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653638f-300d-4947-b5fa-ef126e23c8eb_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7665ddf-4f7f-4243-a69b-4949396ee5ba_MALDI1,MIX!Leuconostoc citreum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aa17b42-aa5c-447c-b575-50269b0da650_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d6c5603-6cdc-4161-9edd-2df71ca9cbc4_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a6fab2-37f2-495e-8f30-f53858b67ebd_MALDI1,MIX!Enterobacter asburiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4a0c66a-e5d1-45a1-b861-64ea6b40130e_MALDI1,MIX!Bacillus weihenstephanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
43b0fa72-b3a9-4094-b4cb-ee89a84b227a_MALDI1,MIX!Enterobacter aerogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
090d9281-a7af-4a62-ba6d-d3c99b866ce5_MALDI1,MIX!Pseudomonas aeruginosa,"R(1), S(1)",-,-,-,-,-,-,-,S,"R(1), S(1)","R(1), S(1)",-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
73e8fdf3-f821-41c2-9f99-a7064964bbab_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
8a5debd4-9ef6-4cd3-b95d-ca6655c0b491_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ae2ef2c-9f75-4119-997f-77746f772ebc_MALDI1,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0cecd77-0523-4927-976a-de48e766fc64_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
900cc655-52a2-4d01-add8-1ba320f2f386_MALDI1,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
b7026c17-cfc1-4554-a06f-3313f976537c_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cb75662-cb73-46f0-9cb8-2d6e66e78791_MALDI1,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a7f38af-818e-42a0-95bd-fd3285d36f2a_MALDI1,MIX!Bacteroides ovatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d36c733-2609-49ee-a907-c372ef954800_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
eabd0aeb-8fd4-4dff-b94f-f24570b66824_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa51c060-3e57-49c5-a702-8670facc4287_MALDI1,MIX!Sutterella wadsworthensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f82ccb5-4ed6-4365-86f9-8ad5a5f8adae_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d707a8d3-262d-4ada-80d0-8179db7165af_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8b77aa-434a-4e24-a1b4-a7854ebe9eb0_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33fea1d-9633-4ace-b236-4af1399e8b59_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7707cea1-0de3-42ef-8b68-114444026506_MALDI1,MIX!Acinetobacter pittii,S,-,-,-,-,-,-,-,S,S,S,-,-,S,S,-,R,S,-,-,-,-,-,S,-,S,S
79646852-8840-41b0-a22b-7f6eecf3024e_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
90431d2f-3d30-4f1f-8e3a-6b196e50c4df_MALDI1,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
d0fe03a6-15f7-4cb9-a0fe-b629b5941eef_MALDI1,MIX!Bacillus cereus,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,R,-,-,-,-,-,-,-
47a4a80c-94c6-442b-96bb-f205fdd676ce_MALDI1,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cf34891-6fab-4b3c-96f8-ceffc0725a89_MALDI1,MIX!Bacteroides thetaiotaomicron,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515fb99-299e-447b-97e5-64c5c4a3abe8_MALDI1,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5639a2c-9209-4c26-ace4-ae43ff4594b1_MALDI1,MIX!Pasteurella bettyae,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b26ca8f-26da-4e1a-850d-6ce4577c69d1_MALDI1,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-
0f59c7dd-8d55-4bee-9484-8bf44c2397a1_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
11988569-4f47-4169-ad82-9fc50fa59b2c_MALDI1,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
08586c12-2153-414a-9a94-e53694d63388_MALDI1,MIX!Haemophilus parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61d6e6f-e628-468b-8d3f-e23d3c31830d_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d4788e9-cf73-4165-90a5-b386adf43277_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
594eb787-517a-4846-b685-373d39bec47d_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
910abcae-c2fa-4858-82c8-97ef02054892_MALDI1,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
0422c8ae-66f8-4ca7-92dd-053214820d20_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
329c7d37-7213-4d1f-8553-8434aa92339f_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a61065-bf76-4531-9998-69a0440799eb_MALDI1,MIX!Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d19af1b-bd45-41af-af6a-bedc38302d54_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6b9d76d-1ea9-4600-900f-a09d94e323c2_MALDI1,MIX!Peptoniphilus asaccharolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c1a8d0d-fbc5-47ff-85bc-2fa365016fe6_MALDI1,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9bd993e-a8bd-416d-8a74-e29c6c3ea75e_MALDI1,MIX!Lactobacillus delbrueckii,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a2ea42a-2fbc-4fe9-9b68-ae9097f15b2d_MALDI1,MIX!Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6907b7c-c113-4892-8eda-1fe929fea624_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
77e61287-4231-4b90-b5a6-fc0f5b3ba69c_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d81a927-08c0-4e96-8bd2-04efaf0c25e9_MALDI1,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebe180f-2d4b-4589-9f26-d70a67a41af5_MALDI1,MIX!Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c100a10-9007-4102-ba2f-dec5a8535c32_MALDI1,MIX!Mycoplasma arginini,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9553bd7-0edc-4bf3-9604-4b9bf18b9b21_MALDI1,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
27406002-f8ce-47f9-87fa-7fb8e7abc1c9_MALDI1,MIX!Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
27a89420-859c-4bef-9a1c-a0c0cb9d1fa2_MALDI1,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
336b235c-8942-4def-91c3-3a37878354e8_MALDI1,MIX!Fusobacterium periodonticum,,,,,,,,,,,,,,,,,,,,,,,,,,,
922cdc50-88d7-4f12-b81b-87da6d988ea0_MALDI1,MIX!Veillonella dispar,,,,,,,,,,,,,,,,,,,,,,,,,,,
35717f1e-fa7c-4190-9d31-53003f148ac4_MALDI1,MIX!Bacteroides vulgatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae49cfbe-9c3a-4791-9c7a-94e83fbb7a48_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbe4326-f015-4058-bdbb-89550a9d1527_MALDI1,MIX!Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd4bff3-0356-4d45-95d5-30182b700f67_MALDI1,MIX!Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bf258d1-756c-47b9-aec2-3a60f053944a_MALDI1,MIX!Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
46fa7f66-c478-48c3-8705-7a182a3da43c_MALDI1,MIX!Chryseobacterium gleum,-,-,-,-,-,-,-,-,R,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,S,S
1a7e124a-58fb-4bc6-a72e-053b90c74ece_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cd4049b-2e1f-43e3-84c5-87fa62434c0e_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
6edf80f3-d012-4492-9f6c-2917aa47bd38_MALDI1,MIX!Aggregatibacter aphrophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,
611a2af6-c369-473b-ac81-92b065c83ad4_MALDI1,MIX!Acinetobacter ursingii,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa9e0995-1005-4839-a5bb-9b017f8de8b9_MALDI1,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
baefd4c2-8c2e-46a3-9877-789332a924b5_MALDI1,MIX!Lactobacillus paracasei,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785c334-ab9d-43ed-b14f-ea6215617ae8_MALDI1,MIX!Lactobacillus paracasei,,,,,,,,,,,,,,,,,,,,,,,,,,,
fac80dba-aced-4c3e-9b85-7dc08573af9e_MALDI1,MIX!Neisseria lactamica,,,,,,,,,,,,,,,,,,,,,,,,,,,
43305b86-aa6a-4b4e-873f-1b7de79b766e_MALDI1,MIX!Streptococcus salivarius,,,,,,,,,,,,,,,,,,,,,,,,,,,
af587043-1fb0-48bb-9faf-cc1e7a63deb3_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8e32296-31c4-4e5a-9c06-f8981624114b_MALDI1,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,R
