code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
a96867ff-e785-41b8-bb1e-b1aefab89890,MIX!Neisseria meningitidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
582d33a6-1db1-4110-aaf7-48ebee8869b2,MIX!Aeromonas ichthiosmia,-,-,-,-,-,-,I,-,-,S,-,-,-,S,-,-,S,S,-,-,-,-,-,-,-,S,I
79529699-e7bd-43e2-a234-05ee167306fc,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
a82ca7d7-2df2-4e21-a99b-a2d9e766e74d,MIX!Morganella morganii,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f02466-c65c-4adb-9dd2-667d4b976033,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2f2ec5-2e46-47dc-aa65-ac879afe5cbd,MIX!Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1c35e43-c89a-456a-a72c-7e4f93ccb76c,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08dbfb6-9f3b-4aa0-8dfc-16c401793998,MIX!Bifidobacterium dentium,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed024b0-973a-4d19-b310-29af1ea406e1,MIX!Actinomyces radingae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae9cf24-db55-4593-9657-ca186df957a6,MIX!Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
bda793c7-0595-47af-9c83-394702bbf46b,MIX!Veillonella atypica,,,,,,,,,,,,,,,,,,,,,,,,,,,
73f50735-ca4b-4939-95e7-ed23bf2ccef1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bf67532-879c-4310-b1ff-743d721256ec,MIX!Neisseria sicca,,,,,,,,,,,,,,,,,,,,,,,,,,,
c481e000-8dde-4fd5-a839-cd632a3e9722,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-
9f9761be-0253-497b-a1bc-b4f591018da9,MIX!Aeromonas media,-,-,-,-,-,-,-,-,-,S,-,-,-,S,-,-,S,S,-,-,-,-,-,-,-,S,S
0f69d77d-b2be-40f0-bfbf-e2d1d13da9fc,MIX!Aeromonas bestiarum,-,-,-,-,-,-,-,-,-,S,-,-,-,S,-,-,S,S,-,-,-,-,-,-,-,S,S
70324e44-bc60-4a5d-bdfa-135277d69a04,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139ee67-724e-4545-be14-cf8f029ebf73,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
67073397-1df0-4284-bd39-204b4c20cce4,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
b30fe22b-68d0-406e-8c88-001fa977caba,MIX!Lactobacillus fermentum,,,,,,,,,,,,,,,,,,,,,,,,,,,
454ee2f6-d07f-4dd3-939d-fcb32940708c,MIX!Pluralibacter gergoviae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6499430-d5e8-4484-8063-01cf4e2e1b02,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
52a2e3fa-7956-4d86-a622-1fe540b40b53,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2204866-0e83-45a8-b51e-aecd271ad971,MIX!Fusobacterium sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
8afb9eb5-a8c2-4b19-b863-0b8556226b32,MIX!Fusobacterium sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
229749a0-1d74-4b8f-96ef-804e63a7098a,MIX!Fusobacterium sp,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,S,-,S,S,-,-,-,-,-,-,-
c3aa7cd3-888f-4403-aa69-5cefe11bac87,MIX!Fusobacterium sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e510c9e-58ff-4857-a66d-42d54234cae3,MIX!Fusobacterium sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e03abbd-65db-4a03-b68d-68e955482643,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1f311c0-cdb9-472d-93da-be314180597c,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f6fc625-180a-4542-8be3-2430577b7e6d,MIX!Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bdc8a0d-2c12-434c-8298-63daf090b90a,MIX!Haemophilus haemolyticus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,R,R,-,-,-,-,-,-
eb3dfdd5-c3c1-4387-a59a-419cc6ebe8df,MIX!Mycoplasma arginini,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad089d84-fffd-4f6c-a1ab-8daa4346d29c,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ebbf5fc-8fd3-43ee-be2b-33b6304353a7,MIX!Neisseria cinerea,,,,,,,,,,,,,,,,,,,,,,,,,,,
c12f566a-4250-4734-a72b-dc36c9035eb6,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac2333b5-b962-4c73-93ff-2673800aca15,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1b81d6b-455e-469f-a7dc-c08fff7d9ffd,MIX!Bacteroides intestinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c0f7b2-d2c1-4cae-be14-7c5aebd26c36,MIX!Bifidobacterium dentium,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ee8b79-1576-43aa-97af-6c5e7cf11b20,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
816b0942-f6e4-40ce-9307-89aa94759fd8,MIX!Peptoniphilus olsenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4eca2d5-cfa3-4f0b-8fae-cab35c868e2e,MIX!Streptococcus mitis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3bb41e-5668-47e3-a656-a162e17e95a0,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
b97f8d89-e1eb-4bd8-bb2e-73a6918337da,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
816b65b6-6d86-45de-8c18-b373125a0bf2,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
667f02f4-2fbf-4964-93ca-d0087d93c545,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f9f2033-457b-40ae-83a6-b866ed252c7a,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4adc8762-783f-4c36-8c56-853cd5b075e9,MIX!Lactobacillus paracasei,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-
ed4217c8-8f0a-4719-a762-02cd3aab5435,MIX!Neisseria oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fa42700-e843-47b4-871b-77b2bc732b71,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,R,S,-,S,S
3505e920-295c-42a8-ba10-1f01668e0901,MIX!Bacteroides thetaiotaomicron,,,,,,,,,,,,,,,,,,,,,,,,,,,
63ed0a9f-91c9-4ecd-86b5-53dbf6c6d0a9,MIX!Enterococcus faecium,"R(1), S(1)",-,-,-,-,-,-,-,-,-,S,S,-,-,-,"I(1), S(1)",-,-,-,-,-,-,-,-,-,-,-
9a61f7fa-e3c1-494b-8f02-15a428941c81,MIX!Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
f14358ab-91f3-4e51-89da-917243cd1ed7,MIX!Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eafa691-51c3-4496-821f-600039a424b8,MIX!Enterococcus faecium,"R(1), S(1)",-,-,-,-,-,-,-,-,-,S,S,-,-,-,"I(1), S(1)",-,-,-,-,-,-,-,-,-,-,-
89d473e7-9ffe-4147-95b6-ff3ed5f53d14,MIX!Enterobacter asburiae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,R,R,-,-,-,R,S,S,-,S,R
9a205cd9-753f-4e07-9b52-547d28171f16,MIX!Acinetobacter baumannii,,,,,,,,,,,,,,,,,,,,,,,,,,,
dedb2174-9935-401a-beba-e84b0704ad2c,MIX!Bacteroides ovatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3689bc4-0275-49ae-bf75-5fac463ad396,MIX!Clostridium difficile,,,,,,,,,,,,,,,,,,,,,,,,,,,
34a9a214-1cae-4821-81fc-f7ca7dd97b48,MIX!Aggregatibacter segnis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8d749c-c61b-4d44-81fc-7a8b12775047,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c1a47d0-d337-4328-a5e2-ab312540e3e7,MIX!Corynebacterium freneyi,,,,,,,,,,,,,,,,,,,,,,,,,,,
418dc5bd-537d-4eea-9ec0-9c7f8759f221,MIX!Actinomyces odontolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
72ce6fd6-29ad-453e-90ed-77f35a6ed047,MIX!Citrobacter freundii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,R,R,S,S,-,-,-,-,-,S,-,S,S
7021038b-d96a-44b7-87ba-a8829167189d,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
3ce88b1f-998b-4265-9fb8-b9b4063c09a3,MIX!Streptococcus mitis,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e7332d-c33c-44d1-9269-b6bf084f07bd,MIX!Acinetobacter calcoaceticus,S,-,-,-,-,-,-,-,S,S,S,-,-,S,S,-,R,"I(1), S(1)",-,-,-,-,-,S,-,S,S
c1bc3727-fe5c-4a1f-9681-739eb41bd0a1,MIX!Achromobacter xylosoxidans,,,,,,,,,,,,,,,,,,,,,,,,,,,
528a4dfd-120f-4d27-a336-e788607f6f2e,MIX!Staphylococcus lugdunensis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,S,-,-,-,-,-,-,-,-
72114337-168a-42fc-a785-3c44f99022b1,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1160fae-5f24-4434-b283-72d754fde5db,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
1c074ed5-8686-42a0-9026-60f0ee605136,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6d4b9a-5c35-4b33-bcf2-a8bbab347ab9,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
21464b70-eddb-4322-a9e0-9d703513c39f,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
65f84fee-fab8-43a4-af16-5e34d3f5b982,MIX!Neisseria cinerea,,,,,,,,,,,,,,,,,,,,,,,,,,,
72a26c95-1b37-4aff-8453-8e5a14d92bf9,MIX!Actinomyces turicensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd223dae-c5fa-4986-a3c3-361c8cf36424,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ccd0c0-8107-4b14-9c66-0a5ac1274647,MIX!Acinetobacter pittii,S,-,-,-,-,-,-,-,S,S,S,-,-,S,S,-,R,I,-,-,-,-,-,S,-,S,S
5077dd38-f4f2-402c-a23c-b7b27e33c6aa,MIX!Aggregatibacter aphrophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e90d4f6-2868-43f1-b0e5-ed0fb89e70ac,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
860fb4f7-38c1-4a3b-bd50-23829021f03a,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,R,R,-,-,-,-,-,-
6982601c-9d49-47ef-b994-4188bfe0f8e1,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
eff0695d-03ad-42a7-b7b8-671ff7109198,MIX!Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
c700c8a7-4aae-4de9-9468-3a1588820233,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
626811ec-39e3-46c2-9c30-d8526aa3fb4a,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b280fe-5eb3-47e1-9354-13e69e92d565,MIX!Veillonella atypica,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753f570-3f13-4a7f-999f-0bc651c8fb41,MIX!Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
09625d3f-088c-4313-bf6e-9bf11143a023,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
d447c813-deed-4254-bb2d-7aae3be69e6d,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-
16597f89-e93c-44e6-88a5-4406e6e83b4e,MIX!Haemophilus haemolyticus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-
238ad4ac-d4e3-4edd-a3bb-aca7f6a6cea4,MIX!Streptococcus vestibularis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a036557-abcc-49ec-a5cd-3cb67f8f9327,MIX!Acinetobacter junii,-,-,-,-,-,-,-,-,S,S,-,-,-,R,-,-,-,-,-,-,-,-,-,S,-,-,-
b4322d94-e30d-44cf-b217-7b72c49577e4,MIX!Neisseria meningitidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2eb7eca-b968-4cbf-babf-53b879e6846a,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
15a3beaf-8362-4f0b-9628-aba7130782f0,MIX!Stenotrophomonas maltophilia,,,,,,,,,,,,,,,,,,,,,,,,,,,
887d25ad-489d-41ab-9783-813bf323d801,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ff3297-1302-4ae8-a32b-49d810110d2c,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa082b10-6500-4913-8c06-f4b9920a9dae,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22c736b-3ad1-437d-990b-e34300e8331f,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901d39a-fcb4-4fb0-8de3-8ff0fe169e86,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d682585e-79de-4ef9-ab57-a9f47e5fd941,MIX!Staphylococcus haemolyticus,R,R,R,R,R,R,R,R,R,R,-,S,-,R,-,R,R,-,S,R,R,-,-,-,R,R,R
458d80ac-6182-4492-a5c0-aee7a87596c8,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
7da2f732-4b9a-4850-bbe0-709680830b98,MIX!Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cebdcaa5-b40b-4ce3-9374-d87a95d66b54,MIX!Neisseria cinerea,,,,,,,,,,,,,,,,,,,,,,,,,,,
11bd9b69-6068-4d02-9468-84a72b18d144,MIX!Actinomyces naeslundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
942a0e2e-1a2f-4047-af8e-008111eb206b,MIX!Enterobacter kobei,,,,,,,,,,,,,,,,,,,,,,,,,,,
59fe38f3-4c61-4419-8d20-2c45ec9eb287,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
907cee67-2a1a-4973-a0ba-45a8adb51e74,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb0a0d3-4989-46af-b2ca-283423518448,MIX!Veillonella parvula,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6ea2f9d-aa45-42ce-a63a-df5624e04796,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
503e9da8-9cea-412e-950d-4f683f8107fa,MIX!Raoultella ornithinolytica,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed34e305-1352-4cd0-ad24-3d3ad3cfb7d4,MIX!Escherichia coli,S,-,-,-,-,-,R,-,S,R,R,-,-,"R(1), S(1)","R(1), S(1)",R,R,"R(1), I(1)",-,-,-,-,-,S,-,"R(1), I(1)",S
cfed46b5-c7ff-47e8-bde9-d62c5183b900,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-
40d51de9-b47a-4930-a0c5-f72f0801c3c8,MIX!Pseudomonas composti,,,,,,,,,,,,,,,,,,,,,,,,,,,
daec9ab5-ed5d-4908-9de9-229f9f6e1c0c,MIX!Acinetobacter baumannii,S,-,-,-,-,-,-,-,S,S,S,-,-,S,S,-,R,S,-,-,-,-,-,S,-,S,S
65af63e9-a962-4b74-8636-50d66db7368c,MIX!Anaerococcus vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b9ed5af-17b0-40a0-8e60-97d74a1906ea,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
c43c882b-91da-4fe3-a9d1-f0d329d13310,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b783d6f-aff6-470c-ae51-0663ed1177a1,MIX!Trueperella bernardiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf27058-8d14-4ea7-b987-24fe204b78e7,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3044db3-d8cc-458a-ac2f-8316cc546d81,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed5a7046-b51a-4ba3-ad95-8beba515075f,MIX!Helcococcus kunzii,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a98ba3-aac8-4a39-8da3-50e9782884ed,MIX!Corynebacterium aurimucosum,-,S,-,-,-,-,-,-,S,S,-,-,-,-,-,-,I,-,-,I,-,-,-,-,R,-,-
d837ac79-120c-448e-999b-e8455d05e627,MIX!Actinobaculum massiliense,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594690c-16cc-4aa5-b50c-1d7bf6debef7,MIX!Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,R,S,R,S,S,-,-,-,S,R,S,-,S,S
a4501790-9c63-4064-8547-9f63d5760559,MIX!Pasteurella bettyae,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-
5e77fc7c-f5c3-4030-b9c2-59873c75bb78,MIX!Granulicatella adiacens,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5f1c71b-d57a-432b-99d7-03d07aea836b,MIX!Serratia marcescens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
ba58bd26-5c89-4738-9424-61aa91582e0d,MIX!Methylobacterium organophilum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dea15d3-0b4b-4f72-aa30-7b0457c04d40,MIX!Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aeaa056-9997-41cf-9732-5094ecb33dbd,MIX!Corynebacterium macginleyi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
00cc2cf2-ea2d-4fc8-bde0-eb3321554b3a,MIX!Morganella morganii,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9101ed-0360-417a-95ed-cafa12e0965a,MIX!Enterobacter asburiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
426fd3a1-d9fb-497f-986d-4726bc3b15f8,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca4b2149-fdcb-498f-9039-6f63f013d4f3,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc68407-9baf-4975-bd55-a076c84b2025,MIX!Streptococcus parasanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9bb7930-572f-4693-9770-7af39837014f,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1f297ac-8d85-47a8-86df-ad25291cf0ca,MIX!Sphingomonas trueperi,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa6d6ee6-823c-40bc-8b45-888b597e3c1d,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
a6f32203-fcd8-414e-a336-d0d32ba0c226,MIX!Actinomyces turicensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9424e17d-3785-47db-a7f6-f4407fb01b2f,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4b915fd-2362-4bb5-b64b-ff9679f50dd0,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696f93f-9170-428d-83d1-31a5c23a0836,MIX!Candida glabrata,,,,,,,,,,,,,,,,,,,,,,,,,,,
012c1e2d-adcb-4196-b990-96e781a00c82,MIX!Streptococcus mutans,,,,,,,,,,,,,,,,,,,,,,,,,,,
58939241-3561-4354-afbc-6008b48fbb35,MIX!Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
64afaf09-3d07-470d-a240-710288d95f2c,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b5e3b90-0bc7-44f2-943f-524462179d4d,MIX!Klebsiella oxytoca,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f997759-3b0b-4c55-a418-d6ed67aa17c2,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
36e2f718-7bab-4a23-8189-0118ab44af78,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b04588a-a192-4e65-a3dd-362522dbc55e,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ed2f10-782a-484d-8b15-30ab4774de94,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
75d8af82-80e9-4048-97a5-c3f7f8020ebc,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec7a3138-4064-4407-8610-a12a3cfb0a68,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
497b20ee-b966-4851-9a84-658d880041d2,MIX!Salmonella sp,S,-,-,-,-,-,S,-,S,S,S,-,-,S,R,S,S,S,-,-,-,-,-,S,-,S,S
20daf0d5-c90c-4a2c-bb3f-43b311780cae,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
989232c5-7f84-42f3-a005-7f1e5b13c137,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8379a0d-54c4-43d1-95d1-1adebbf3b435,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
d487d43f-d91c-4310-931a-10bce37bed9e,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
125be304-8991-4f5d-a49f-75baa618d750,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
139728d0-bd05-49b5-8fbc-52a64a0b6425,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
